latitude,longitude,frp,year
27.17795,-81.97291,25.26,2011
27.18605,-81.70209,42.33,2004
27.13039,-81.87396,33.27,2012
27.19757,-81.78544,27.27,2005
27.47397,-81.81045,23.38,2022
27.14892,-81.81809,27.63,2018
27.14405,-81.91619,22.8,2021
27.08407,-81.87219,21.16,2008
27.13847,-81.77587,29.13,2009
26.98873,-81.74494,32.95,2020
27.32888,-81.87744,25.5,2011
27.09219,-81.82653,24.73,2018
27.29142,-81.92013,18.19,2002
27.09624,-81.87251,33.27,2016
27.1931,-81.71205,32.33,2000
27.30586,-81.85573,31.84,2008
27.20543,-81.78824,39.5,2014
27.17891,-81.77955,29.97,2017
27.31099,-81.83596,22.73,2004
27.30578,-81.7128,34.09,2018
27.19804,-81.86825,26.38,2021
26.91974,-81.7328,30.63,2022
27.21766,-81.72422,14.28,2000
27.0918,-81.74198,28.13,2009
27.07803,-81.71212,32.23,2016
27.13604,-81.82841,18.85,2001
27.17088,-81.73267,24.0,2016
27.25422,-81.8215,26.57,2014
27.18003,-81.69402,25.78,2018
27.27349,-81.70138,33.88,2006
27.15778,-81.74503,27.07,2004
27.21367,-81.75394,29.2,2014
27.40585,-81.78108,22.1,2004
27.24164,-81.8642,24.58,2004
27.13116,-81.65386,29.89,2002
27.32838,-81.76919,26.17,2004
27.24742,-81.86458,27.49,2005
27.10451,-81.8068,26.84,2005
26.98972,-82.0062,27.69,2013
26.9777,-81.73645,42.25,2017
27.06513,-81.83839,41.77,2003
27.14871,-81.92552,28.62,2014
27.39999,-81.70719,34.89,2012
27.28645,-81.81645,21.46,2000
27.20764,-81.81463,35.52,2002
27.44824,-81.84191,25.32,2001
27.08371,-81.79993,24.99,2015
27.05249,-81.71606,27.02,2015
27.25521,-81.85672,32.2,2000
27.10454,-81.81456,31.26,2016
27.0789,-81.76324,28.15,2001
27.10346,-81.86311,21.41,2022
26.96768,-81.57441,15.49,2018
27.1633,-81.93122,21.82,2003
27.03699,-81.80648,33.79,2003
27.22427,-81.80345,29.93,2017
27.35116,-81.90291,25.76,2012
27.11978,-81.80783,32.32,2016
27.00447,-81.78739,41.34,2004
27.23496,-81.88683,17.27,2021
26.96031,-81.91,19.58,2004
27.02497,-81.80091,26.63,2002
27.12364,-81.85184,33.53,2022
27.11718,-81.87079,24.3,2001
27.10945,-81.90471,13.98,2005
27.20866,-82.0372,23.62,2005
27.09869,-81.90119,35.27,2013
27.17157,-81.99011,34.53,2016
27.40187,-81.74413,33.78,2004
27.21407,-81.54287,36.77,2015
27.19906,-81.85776,20.61,2000
27.16323,-81.7294,39.93,2018
26.9971,-81.6877,36.18,2004
27.07171,-81.80116,32.79,2013
27.13653,-81.90639,35.04,2017
27.09036,-81.8196,31.88,2020
27.05523,-81.65,31.27,2019
27.27481,-81.99855,25.93,2005
27.12017,-81.9122,24.93,2005
27.25196,-81.77502,21.82,2019
27.24624,-81.81981,26.72,2003
27.20243,-81.80025,31.37,2012
27.26154,-81.77862,30.43,2002
27.25872,-81.85683,20.31,2015
27.19006,-81.74957,17.18,2009
27.17717,-81.73918,32.64,2017
27.15107,-81.85535,37.08,2006
27.07938,-81.73675,19.31,2008
27.05588,-81.71373,22.06,2003
27.22179,-81.86869,36.49,2013
27.3028,-81.84994,17.19,2021
27.29233,-81.58394,25.97,2012
27.18454,-81.56073,30.2,2004
27.11655,-82.01212,31.27,2021
27.04744,-81.84171,26.7,2017
27.30702,-81.81053,22.14,2017
27.1632,-81.85838,23.67,2004
27.05516,-81.8903,29.19,2008
27.18128,-81.77682,29.14,2015
26.9867,-81.7456,25.23,2017
27.0913,-81.82184,16.92,2013
27.13465,-81.75187,23.08,2000
27.35629,-81.60296,28.53,2011
27.07727,-81.87746,29.72,2016
27.25752,-81.82921,31.41,2019
27.12854,-81.95226,40.29,2022
27.10358,-81.59289,23.06,2019
27.29276,-81.83716,32.73,2006
27.12956,-81.81132,25.51,2013
27.16507,-81.8676,9.21,2001
27.23734,-82.00648,30.19,2010
27.36377,-81.67919,38.45,2017
27.09639,-81.86313,25.53,2020
27.02587,-81.91687,29.24,2005
27.23646,-81.67916,21.38,2012
27.08958,-81.80489,29.99,2008
27.14078,-81.6308,28.63,2006
27.07405,-81.75845,34.02,2008
27.32307,-81.72834,23.93,2022
27.2783,-81.82101,33.39,2010
27.03369,-81.59277,26.8,2013
27.15269,-81.70588,26.66,2011
27.10072,-81.76208,13.33,2008
27.18622,-81.78096,32.56,2009
27.26629,-81.54901,19.02,2019
27.01521,-81.76781,36.37,2002
27.41421,-81.92965,27.99,2008
27.27812,-81.943,22.52,2011
27.1265,-81.92234,29.71,2008
27.29386,-81.68498,27.27,2009
27.34002,-82.05938,28.66,2012
27.11499,-81.9389,31.02,2013
27.16138,-81.711,11.25,2001
27.10775,-81.922,24.25,2004
26.99987,-81.74877,29.68,2015
26.94888,-81.76187,26.88,2022
27.17806,-81.7664,26.52,2012
27.15183,-82.00453,37.51,2014
27.19561,-81.94499,30.12,2011
27.17425,-81.91112,26.22,2006
27.23219,-81.93772,31.94,2022
26.86302,-81.82536,22.14,2008
27.0836,-81.77473,16.13,2001
27.35613,-81.76744,18.07,2017
27.22689,-81.76038,24.0,2011
27.04466,-81.81545,28.82,2010
27.21089,-81.70402,35.73,2008
27.16641,-81.65952,19.08,2005
27.2461,-81.84425,25.64,2010
27.43029,-81.58802,20.55,2012
27.23471,-81.86336,24.04,2015
27.16641,-81.81108,31.28,2014
27.09208,-81.62996,32.8,2012
27.17935,-81.83513,22.24,2002
27.19716,-81.80117,27.75,2018
27.17233,-81.79809,29.78,2001
27.1372,-81.78652,28.46,2019
27.17383,-81.79423,17.8,2020
27.10042,-81.67185,45.09,2006
27.10489,-81.93953,36.94,2018
27.15567,-81.70836,19.18,2003
27.17832,-81.72708,31.9,2011
27.29605,-81.84664,38.46,2005
27.36895,-81.88967,19.55,2002
27.18203,-81.77985,26.35,2017
27.17225,-81.85889,27.59,2017
27.02997,-81.82999,31.75,2013
27.09318,-81.70335,18.28,2021
27.10604,-81.78561,33.11,2008
27.19376,-82.03257,28.56,2018
27.24711,-81.94698,23.95,2009
27.16984,-81.92561,42.87,2012
27.0899,-81.73741,38.07,2002
27.00595,-81.7777,25.02,2003
27.24242,-81.71361,33.4,2018
27.11119,-81.70847,30.21,2006
27.24765,-81.67329,31.69,2013
27.18736,-81.83567,21.69,2001
27.08679,-81.7522,21.8,2001
27.04888,-81.815,20.3,2001
26.98671,-81.64651,37.79,2015
27.51625,-81.78589,26.75,2001
27.04736,-81.57196,31.24,2022
27.16459,-81.83917,39.37,2006
27.05869,-81.87879,24.24,2010
26.98092,-81.77876,11.92,2001
27.01532,-81.87671,37.89,2008
27.18103,-81.59973,24.8,2007
27.03801,-81.91283,40.13,2021
27.06379,-81.8649,24.17,2005
27.23849,-81.8272,23.36,2016
27.0979,-81.82582,43.77,2003
27.30182,-81.95085,28.16,2000
27.13708,-81.88973,22.27,2020
27.23496,-81.89577,24.84,2022
27.30956,-81.84992,36.64,2002
27.14896,-81.75344,29.34,2003
27.2227,-81.93031,25.69,2001
27.26386,-81.68405,20.17,2000
27.09556,-81.70826,29.07,2016
27.20911,-81.79218,23.35,2014
27.20201,-81.85811,31.22,2012
27.05796,-81.80455,22.56,2002
27.12415,-81.78862,25.32,2016
27.20862,-81.8412,32.46,2019
27.08849,-81.89094,32.24,2003
27.1901,-81.75693,26.8,2011
27.1411,-81.88906,30.57,2017
27.34143,-81.85623,37.26,2012
27.1356,-81.8824,32.16,2013
27.18436,-81.87202,19.16,2015
27.11687,-81.83314,27.61,2004
27.23907,-82.02341,27.0,2015
27.13859,-81.65759,43.83,2016
27.22169,-81.7707,27.1,2006
27.2649,-81.77228,23.39,2022
27.22584,-81.91053,27.35,2013
27.18984,-81.88687,29.0,2019
27.17999,-81.87709,23.5,2022
27.32832,-81.87516,28.28,2013
27.21683,-81.63225,16.81,2004
27.17185,-81.82705,15.68,2022
27.21775,-81.95599,34.55,2006
27.20471,-81.8117,24.6,2015
27.09319,-81.73434,21.16,2019
27.11823,-81.762,27.97,2010
27.24451,-81.90888,31.69,2005
27.16087,-81.78768,17.06,2003
27.20981,-81.76827,21.61,2013
27.25908,-81.9301,30.81,2001
27.10376,-81.77221,29.3,2021
27.21259,-81.78548,24.32,2013
27.19577,-81.81428,23.33,2012
27.21782,-81.59226,21.4,2021
27.14948,-81.83814,20.58,2001
27.03092,-81.82113,28.65,2001
27.28676,-81.50929,32.5,2021
27.11799,-81.94264,19.55,2021
27.22537,-81.77603,35.93,2016
27.23543,-81.80074,31.55,2010
27.13397,-81.75102,22.32,2022
27.13428,-81.85186,29.91,2017
27.1215,-81.85275,22.33,2019
27.23777,-81.73868,30.19,2017
27.11935,-81.76936,26.81,2018
27.24062,-81.70958,27.1,2012
27.31252,-81.90307,40.01,2008
27.5042,-81.68027,33.47,2020
27.1055,-81.81296,30.33,2002
27.20727,-82.10956,41.75,2019
27.15742,-81.85917,30.92,2009
27.22376,-81.70119,32.14,2008
27.07308,-81.67219,27.84,2001
27.37849,-81.92648,6.85,2021
27.26159,-81.71444,35.46,2021
27.23191,-81.82533,27.74,2022
27.16879,-81.49125,27.15,2017
27.08862,-81.85354,19.45,2009
27.01658,-81.76192,28.26,2011
27.30562,-81.90028,27.34,2021
27.24209,-81.88329,35.35,2008
27.18116,-81.56523,31.03,2001
27.26317,-81.775,25.86,2018
27.02599,-81.97961,27.27,2014
27.26607,-81.84682,42.18,2012
27.15152,-81.65616,35.37,2002
27.18644,-82.00914,29.59,2013
27.25107,-81.77775,24.91,2005
27.33622,-81.76496,15.9,2014
27.23278,-81.67506,24.28,2005
27.26285,-81.77718,26.19,2006
27.34596,-81.81151,33.67,2017
27.04903,-81.73342,40.25,2000
27.20567,-82.00459,17.48,2021
27.03908,-81.69872,28.28,2014
27.14894,-81.81494,34.9,2003
26.97519,-81.77335,17.68,2022
27.14904,-81.76348,21.83,2007
26.99421,-81.63568,24.82,2015
26.96958,-81.55274,23.26,2009
27.4068,-81.70119,28.32,2018
27.19638,-81.71171,28.91,2000
27.25823,-81.68621,34.24,2011
27.20146,-81.72625,30.18,2001
27.15882,-81.71739,27.6,2001
27.30252,-81.83321,31.05,2001
27.24376,-81.78909,29.17,2006
27.27782,-81.65955,15.93,2019
27.19747,-81.99947,24.45,2003
27.07801,-81.87365,25.51,2020
27.12028,-81.49995,16.57,2009
27.25449,-81.65667,34.5,2016
27.08869,-81.76209,16.74,2018
27.21766,-81.68886,29.47,2009
27.07133,-81.77888,27.37,2022
27.37395,-81.90645,29.45,2006
27.14137,-81.83423,23.62,2001
27.15397,-81.97088,24.82,2022
27.19064,-81.7659,14.95,2007
27.02369,-81.77016,21.98,2022
27.28045,-81.79555,33.67,2012
27.24095,-81.75244,28.34,2000
27.19198,-81.88264,37.81,2001
27.16872,-81.96064,18.06,2011
27.27639,-81.76314,28.91,2019
27.15209,-82.08617,30.1,2000
27.17229,-81.76126,35.83,2014
27.20047,-81.86282,41.36,2010
27.35771,-82.05168,30.46,2020
27.21521,-81.77581,26.02,2013
26.98411,-81.76823,34.0,2002
27.23416,-81.60848,37.7,2020
27.02732,-81.82563,25.84,2012
27.19641,-82.04752,24.23,2019
27.23035,-81.95546,24.53,2006
27.11916,-81.76705,26.56,2006
27.1105,-81.78247,19.67,2021
27.11544,-81.76643,25.47,2011
27.21701,-81.92742,30.67,2004
27.03307,-81.66986,28.36,2022
27.10358,-81.5582,35.68,2021
27.26496,-81.69786,22.99,2005
27.20798,-81.86034,24.0,2021
27.26613,-81.8614,19.76,2016
27.14573,-81.8022,23.17,2005
27.16991,-81.72261,27.25,2019
27.23716,-81.81016,33.9,2001
27.20948,-81.83531,25.13,2019
27.04804,-81.82138,30.1,2017
27.13961,-81.77978,16.91,2009
27.1112,-81.98225,27.03,2015
27.20116,-81.84621,24.11,2011
27.12029,-81.90444,27.68,2003
27.27573,-81.9204,39.53,2021
27.32108,-81.87826,33.8,2000
27.14469,-81.68129,15.87,2018
27.13939,-81.79771,30.66,2004
27.08882,-81.80129,27.92,2021
27.18357,-81.67716,27.49,2018
27.19422,-81.82562,25.99,2001
27.06141,-81.77111,30.68,2017
27.20867,-81.783,17.94,2014
27.23136,-81.818,40.94,2013
27.16992,-81.77353,31.04,2007
27.20321,-81.62425,27.78,2008
27.3714,-81.77681,29.12,2000
26.9721,-81.68329,26.75,2020
27.34203,-81.6921,22.6,2021
27.19709,-82.0088,24.04,2019
26.87503,-81.86638,32.31,2001
27.13188,-81.73322,26.23,2016
27.0514,-81.80803,30.06,2022
27.25739,-81.96053,36.56,2007
27.19619,-81.92103,26.6,2003
27.38654,-81.79329,30.02,2007
27.17219,-81.68615,37.47,2003
27.07706,-81.5689,29.69,2004
27.24194,-81.97947,29.62,2011
27.20189,-81.79233,17.93,2012
27.20258,-81.84064,26.0,2001
26.97902,-81.75122,23.87,2009
27.15631,-81.84119,30.94,2003
27.27868,-81.7668,25.06,2013
27.28181,-81.91708,28.37,2000
27.0965,-81.7179,30.94,2017
27.05001,-81.78935,37.31,2008
27.08047,-81.68066,31.92,2010
27.19402,-81.67141,26.03,2019
27.12501,-81.75754,21.01,2013
27.1446,-81.80102,34.17,2014
27.16844,-81.62299,20.76,2017
27.32778,-81.59808,28.22,2022
27.02229,-81.83281,41.14,2013
27.06208,-81.859,15.67,2010
27.18059,-81.92184,33.24,2008
27.17552,-81.87302,18.03,2018
27.25421,-81.71133,41.58,2015
27.26299,-81.67287,34.33,2016
27.16395,-81.55078,25.31,2018
27.09388,-81.82685,28.44,2008
27.07928,-81.77106,29.17,2002
27.01721,-81.74845,21.63,2013
27.08865,-81.92265,32.1,2000
27.18575,-81.95431,18.85,2017
27.27896,-81.81144,33.52,2018
27.32645,-81.8078,31.1,2000
27.0825,-81.93172,16.32,2018
27.05398,-81.72289,18.07,2018
27.17628,-81.89581,8.31,2022
27.29677,-81.64467,28.32,2001
27.26307,-81.76518,23.39,2002
27.25215,-81.84762,22.23,2009
27.27348,-81.85613,15.63,2017
27.11361,-81.68956,38.9,2017
27.15504,-81.98109,25.08,2015
27.10206,-81.81777,21.66,2001
27.12766,-81.8524,17.53,2007
27.41379,-81.78703,28.72,2017
27.35894,-81.77821,23.56,2013
27.28677,-81.72473,34.12,2004
27.19992,-81.98046,35.26,2000
27.31452,-81.70812,20.95,2008
27.00702,-81.78006,35.77,2004
27.08319,-81.92683,23.11,2002
27.30644,-81.81994,22.2,2005
27.28825,-81.7443,33.59,2021
27.20016,-81.93435,32.36,2001
27.05782,-81.82177,29.07,2012
27.08414,-81.88642,14.68,2017
27.25499,-81.87376,26.7,2018
27.1317,-81.66955,24.5,2008
27.35428,-81.82052,31.0,2009
27.39067,-81.68783,23.34,2002
27.1456,-82.06402,36.3,2018
27.14062,-81.79224,28.17,2020
27.07875,-81.64807,22.12,2020
27.24767,-81.75041,29.88,2020
27.2315,-81.88066,24.61,2016
27.3657,-81.91407,26.04,2018
27.17365,-81.79555,23.6,2006
27.15371,-81.86281,38.24,2000
27.31816,-81.81725,19.16,2010
27.12685,-81.85715,23.91,2009
27.18364,-81.67062,33.01,2002
27.09045,-81.68691,11.94,2019
27.31843,-81.6537,24.07,2018
27.10524,-81.71502,24.65,2015
27.18215,-81.53302,33.15,2009
27.18343,-81.78586,21.71,2021
27.29988,-81.66394,18.94,2010
27.01391,-81.76697,25.03,2019
27.12041,-82.08974,38.06,2007
27.2898,-81.78781,24.17,2016
27.18057,-81.7767,22.52,2005
27.27464,-81.92428,21.75,2010
27.22222,-81.87705,21.36,2010
27.26346,-81.83626,28.21,2015
27.11175,-81.68273,23.07,2016
27.3452,-81.63266,21.43,2015
27.13129,-81.656,35.16,2019
27.2766,-81.83625,37.76,2016
27.22318,-81.60671,31.39,2003
27.30757,-81.86635,29.4,2007
27.18883,-81.86859,28.75,2015
27.24225,-81.65551,24.78,2016
27.20982,-81.84641,27.38,2014
27.31971,-81.80367,17.59,2016
27.12214,-81.70787,36.74,2022
27.3147,-81.61392,29.48,2009
27.08759,-81.70699,21.98,2001
27.25047,-81.82786,18.8,2018
27.0328,-81.8316,10.63,2012
27.20602,-81.80324,31.29,2003
27.24671,-81.8367,25.13,2011
27.25586,-81.89579,33.38,2021
27.2512,-81.79006,23.86,2012
27.09454,-81.57144,29.09,2011
27.1233,-81.88805,32.26,2013
27.30657,-81.90703,25.07,2000
27.37347,-81.88358,26.02,2000
27.28287,-81.8539,29.96,2019
27.18319,-81.799,28.47,2019
27.28617,-81.82953,18.18,2016
27.17336,-81.98119,25.25,2017
27.22637,-81.87731,40.49,2019
27.13959,-81.63055,18.66,2001
27.15615,-81.76223,28.6,2012
27.19494,-81.63937,22.19,2014
27.32404,-81.84608,25.45,2015
27.19526,-81.8476,29.96,2013
27.18347,-81.84843,22.86,2020
26.97276,-81.62779,28.59,2022
27.07923,-81.61382,30.81,2008
27.06371,-81.85823,34.2,2005
27.29941,-81.93876,22.99,2013
27.20074,-81.71729,25.99,2022
27.23489,-81.73456,30.68,2014
27.16814,-81.76665,28.46,2010
26.96288,-81.84418,22.02,2016
27.19728,-81.90775,37.67,2011
27.22448,-81.83596,32.55,2002
27.33466,-81.94469,14.76,2007
27.05549,-81.92921,22.12,2007
27.1726,-81.84498,18.5,2017
27.13408,-81.8457,29.55,2005
27.11853,-81.80869,30.72,2010
27.19555,-81.70559,24.5,2000
27.21563,-81.82662,15.55,2002
26.91898,-81.70731,24.4,2003
27.16833,-81.9483,35.71,2010
27.17392,-81.89832,30.27,2007
27.2066,-81.83745,27.05,2017
27.27649,-81.84685,37.05,2002
27.165,-81.88249,32.76,2011
27.19046,-81.84409,33.62,2000
27.13474,-81.85995,34.93,2015
27.08361,-81.79018,28.79,2020
27.37292,-81.93858,21.53,2020
27.06652,-81.85829,27.91,2017
27.20201,-81.87404,22.07,2012
27.16699,-81.62522,16.38,2013
27.26859,-81.73607,25.89,2000
27.1078,-82.06148,29.29,2011
27.13266,-81.61152,15.72,2003
27.21586,-81.84869,18.11,2018
27.1751,-81.55462,33.23,2014
27.20547,-81.58434,35.81,2004
27.29348,-81.72924,19.63,2013
27.06395,-81.97378,27.68,2000
27.17841,-81.67394,18.73,2011
26.93825,-81.66539,32.69,2008
27.27592,-81.95038,32.52,2012
27.117,-81.54924,38.24,2004
27.40377,-81.87768,33.44,2000
27.29635,-81.98197,27.73,2016
27.0984,-81.83551,5.0,2017
27.202,-81.7817,32.75,2018
27.08189,-81.88808,31.48,2005
27.17422,-81.72161,23.94,2016
27.17565,-81.6293,16.74,2001
27.18451,-81.84913,29.41,2008
27.04996,-81.8595,20.64,2011
27.02807,-81.91,26.45,2006
27.25101,-81.78169,24.45,2009
27.20882,-81.80853,23.23,2015
27.257,-81.72775,22.29,2004
27.36748,-81.94733,30.23,2016
27.27174,-81.92705,28.74,2020
27.19461,-81.59349,24.09,2000
27.16837,-81.91092,41.1,2005
27.16211,-81.75763,21.28,2021
27.30326,-81.68272,28.24,2000
27.29699,-81.89961,15.75,2017
27.23721,-81.83049,31.12,2001
27.04865,-81.7918,30.19,2010
27.11537,-81.77935,26.31,2021
26.96391,-81.82575,25.47,2009
27.3104,-81.84958,29.0,2015
27.23337,-81.79972,28.49,2013
27.11759,-81.59301,16.95,2008
27.1263,-81.76409,24.88,2014
27.39363,-81.62905,18.17,2001
27.05978,-81.81681,16.03,2008
27.17413,-81.6274,41.98,2012
27.2438,-81.7868,28.06,2006
27.06433,-81.94466,17.27,2022
26.987,-81.76435,28.53,2018
27.07613,-81.81289,24.68,2002
27.32218,-81.57404,43.13,2007
27.12385,-81.80137,22.28,2020
27.06268,-81.90769,25.73,2004
27.33424,-81.5981,23.91,2021
27.14824,-81.73351,22.56,2015
27.02811,-81.86089,21.83,2019
27.24413,-82.02684,31.72,2005
27.20246,-81.91647,36.73,2001
27.1372,-81.96006,20.32,2006
27.17895,-81.66836,29.44,2003
27.25336,-81.80246,27.27,2015
27.21024,-81.71187,40.5,2003
27.32567,-81.98531,28.65,2021
27.04574,-81.84794,27.98,2015
27.18954,-81.87135,14.41,2011
27.12964,-81.89842,25.0,2020
27.20134,-81.73105,36.85,2002
27.29351,-81.88297,43.04,2019
27.17653,-81.76475,22.7,2010
27.28865,-81.8882,35.83,2019
27.2764,-81.84025,28.73,2007
27.22715,-81.9473,27.7,2008
27.05894,-81.69534,36.51,2021
27.0291,-81.86455,29.0,2009
27.19086,-81.93706,33.8,2017
27.2686,-81.93198,24.48,2004
27.28017,-81.72102,15.88,2006
27.32232,-81.88951,30.31,2011
27.17413,-81.78046,31.3,2001
27.19129,-82.00318,26.52,2021
27.06955,-81.92342,23.3,2017
27.10884,-81.82348,25.07,2004
27.16649,-81.84691,25.41,2007
27.21349,-81.68859,27.71,2012
27.23048,-81.82103,31.12,2007
26.77226,-81.98817,27.0,2016
27.1771,-81.74521,21.98,2018
27.03396,-81.7998,28.73,2021
27.16635,-81.72696,24.96,2022
26.91217,-81.74121,39.4,2010
27.25679,-81.64759,24.56,2010
27.24259,-81.78252,27.12,2010
27.17438,-81.81105,30.31,2016
27.21554,-81.84457,35.09,2019
27.04801,-81.78337,26.33,2014
27.1855,-82.00122,28.25,2006
27.27611,-82.03196,23.09,2014
27.20234,-82.07152,25.76,2004
27.19103,-81.80071,19.72,2011
26.94407,-81.81848,26.17,2005
26.92548,-81.76854,20.94,2014
27.38766,-81.75469,25.83,2005
26.98052,-81.82405,15.09,2015
27.27736,-81.70385,25.17,2016
27.17661,-81.89642,29.69,2007
27.22295,-81.78429,27.63,2004
27.14327,-82.01186,36.4,2016
27.09542,-81.68251,25.57,2015
27.32226,-81.87406,31.75,2001
27.06875,-81.79143,26.39,2006
27.24712,-81.82439,24.14,2017
27.04451,-81.82815,34.13,2013
27.16102,-81.73251,7.83,2012
27.06166,-81.3476,42.74,2007
27.11684,-81.67819,14.86,2002
27.29305,-81.93496,30.88,2000
27.19728,-81.82857,25.46,2020
27.05339,-81.7843,39.96,2011
27.1343,-81.73627,13.42,2007
27.23237,-81.81736,18.64,2007
27.24864,-81.58435,18.06,2014
27.22587,-81.8754,26.98,2001
27.20601,-81.82166,22.39,2018
27.04206,-81.69145,12.62,2009
27.27409,-81.82771,30.78,2014
27.24073,-81.59825,24.59,2013
27.03161,-81.80834,29.93,2014
27.32727,-81.78411,28.01,2018
27.18232,-81.68699,30.17,2013
27.0289,-81.76282,19.58,2021
27.25254,-81.83493,23.03,2004
27.15096,-81.62256,26.67,2003
27.20515,-81.82561,31.52,2017
27.32355,-81.90634,20.61,2020
27.25121,-81.77936,22.85,2019
27.30982,-81.97369,28.05,2003
27.31787,-81.78111,24.08,2006
27.18499,-81.75636,27.54,2012
27.23641,-81.63876,28.36,2004
27.35481,-81.75822,19.73,2021
27.28632,-81.98724,27.8,2012
27.09724,-81.89943,22.23,2010
27.0768,-81.67322,28.52,2006
27.21807,-81.80926,25.31,2016
27.21628,-81.88167,32.26,2005
27.1163,-81.97803,29.15,2022
27.15401,-81.76206,35.07,2010
27.19008,-81.86881,26.05,2000
27.09229,-81.84587,22.27,2006
27.09621,-81.70485,42.96,2002
27.09824,-81.73274,33.99,2013
27.04234,-82.00587,24.67,2015
27.25433,-81.80096,32.91,2019
27.18833,-81.78368,21.94,2003
27.08121,-81.88067,30.16,2020
27.25706,-81.62562,18.27,2001
27.08568,-81.76158,5.0,2020
27.13248,-81.72671,17.48,2003
27.34927,-81.99223,21.96,2017
27.30521,-81.70566,20.43,2021
27.11794,-81.75758,22.93,2015
27.1746,-81.93333,22.06,2016
27.35913,-81.7702,29.19,2019
27.21522,-81.85206,40.77,2009
27.23078,-81.82435,21.73,2019
27.20448,-81.83542,16.24,2022
27.08146,-81.69676,29.76,2011
27.1118,-81.87308,20.2,2021
27.31486,-81.83418,33.45,2002
27.27089,-81.75067,29.44,2003
27.05755,-81.8483,24.02,2021
27.16447,-81.82972,30.09,2017
27.12431,-81.91399,30.36,2008
27.29354,-81.88616,21.73,2019
27.17182,-81.84913,12.4,2018
27.0838,-81.86022,24.8,2016
27.34931,-81.84363,19.07,2005
27.10913,-81.79911,21.39,2004
27.25306,-81.73119,33.89,2003
27.20308,-81.99566,31.41,2012
27.10958,-82.02788,17.72,2006
27.16977,-81.74108,34.68,2006
27.20726,-81.83052,39.09,2022
27.09151,-81.77958,26.24,2009
26.94533,-81.92572,22.28,2010
26.98758,-81.82891,34.82,2004
27.20507,-81.63075,16.25,2020
27.15239,-81.78718,18.51,2011
27.31511,-81.85807,24.62,2007
27.32598,-81.92601,22.91,2006
27.21226,-81.65251,31.91,2001
27.35833,-81.78413,32.35,2007
27.02119,-81.68754,36.03,2012
27.13225,-82.02913,28.29,2007
27.20563,-81.66506,25.65,2018
27.18596,-81.72057,29.15,2020
27.0767,-81.85263,28.79,2018
27.28889,-81.88854,27.32,2008
27.11465,-81.74021,22.04,2000
27.28036,-81.85577,19.66,2000
27.20717,-81.82896,21.85,2011
27.18749,-81.90643,30.67,2016
27.2246,-81.82149,24.61,2018
27.12449,-81.85832,31.35,2011
27.30787,-81.86256,25.09,2000
27.19793,-81.83355,34.42,2013
27.02372,-81.89987,33.9,2004
27.24454,-81.72638,26.71,2008
26.9863,-81.75948,42.58,2009
27.23407,-81.81344,32.97,2019
27.36502,-81.88803,25.62,2016
27.09163,-81.77887,29.29,2015
27.17287,-81.892,23.6,2000
27.19682,-81.83948,13.55,2012
27.17702,-81.79788,25.14,2020
27.21908,-81.83449,22.64,2002
27.31782,-81.77825,26.08,2021
27.12988,-81.71401,21.73,2021
27.21007,-81.77439,34.21,2022
27.10055,-81.74332,20.94,2005
27.02917,-81.669,28.3,2013
27.08104,-81.88007,26.83,2012
27.09365,-81.92127,25.73,2005
27.0931,-82.04485,10.82,2004
27.05541,-81.67195,29.44,2009
27.21591,-81.82619,39.45,2021
27.21867,-81.65232,36.54,2014
27.16605,-81.72733,28.97,2012
27.04901,-81.53044,33.63,2019
27.08672,-81.79586,18.99,2012
27.273,-81.64959,31.03,2018
27.31878,-81.69559,28.65,2005
27.26692,-81.7089,15.3,2009
27.16988,-81.68344,22.18,2008
27.15185,-81.78555,28.6,2021
27.11472,-81.87907,24.06,2019
27.01922,-81.66959,20.76,2000
26.97447,-81.61479,29.73,2019
27.16972,-81.75842,19.64,2018
27.11073,-81.83642,27.09,2011
27.22528,-81.91969,28.32,2012
27.44608,-81.76413,33.0,2015
27.32918,-81.81037,26.17,2004
27.11648,-81.80291,30.37,2008
27.14615,-81.78156,24.35,2017
27.10148,-81.74257,40.04,2015
27.2319,-81.91275,22.16,2018
27.06144,-82.03863,28.34,2000
27.11446,-81.8711,32.04,2016
27.19891,-81.61914,28.89,2020
27.16609,-81.78075,19.03,2020
27.36628,-82.02323,19.04,2004
27.02093,-81.93625,26.53,2011
27.2249,-81.88331,39.02,2001
27.21818,-81.87021,17.5,2019
27.28203,-81.67699,31.78,2021
27.28366,-81.759,30.92,2019
27.24466,-81.68032,29.86,2020
27.07238,-81.76028,15.29,2009
27.17196,-81.78902,33.82,2010
27.173,-81.84183,23.16,2004
27.13754,-81.72662,26.64,2001
27.07758,-81.57424,24.05,2017
27.25926,-81.80228,30.84,2004
27.17953,-81.81201,22.58,2016
26.93425,-81.72116,35.07,2008
27.22215,-81.76875,43.0,2020
27.05621,-81.80329,24.63,2011
27.2446,-81.53314,30.54,2018
27.23396,-81.72135,29.54,2010
27.39144,-81.84246,30.12,2010
27.2068,-81.80531,30.28,2001
27.27964,-82.0415,39.14,2004
27.17675,-81.86768,40.12,2008
27.03626,-81.91586,32.68,2016
27.21386,-81.75601,35.21,2005
27.31794,-81.88162,21.19,2011
27.29219,-81.8425,19.72,2010
27.0328,-81.88931,15.91,2020
27.06615,-81.84378,23.37,2021
