latitude,longitude,county
28.28244,-82.29427,Pasco
28.54699,-82.40872,Pasco
28.30211,-82.459,Pasco
28.47537,-82.54897,Pasco
28.285,-82.45107,Pasco
28.29612,-82.18142,Pasco
28.17245,-82.0889,Pasco
28.20629,-82.55733,Pasco
28.2055,-82.34723,Pasco
28.29799,-82.27967,Pasco
28.18222,-82.67927,Pasco
28.24696,-82.39999,Pasco
28.08983,-82.45523,Pasco
28.37659,-82.55535,Pasco
28.18217,-82.59661,Pasco
28.27949,-82.37475,Pasco
28.6929,-82.27337,Pasco
28.11958,-82.65976,Pasco
28.28423,-82.21521,Pasco
28.39397,-82.51541,Pasco
28.44323,-82.24304,Pasco
28.50903,-82.5925,Pasco
28.36255,-82.62321,Pasco
28.18482,-82.62284,Pasco
28.26254,-82.64535,Pasco
28.41081,-82.44176,Pasco
28.17638,-82.37058,Pasco
28.5189,-82.39061,Pasco
28.21654,-82.48059,Pasco
28.28511,-82.54032,Pasco
28.05522,-82.49413,Pasco
28.47771,-82.5583,Pasco
28.02396,-82.4527,Pasco
28.4577,-82.68631,Pasco
28.32718,-82.38116,Pasco
28.37677,-82.36034,Pasco
28.38696,-82.6665,Pasco
28.3881,-82.24302,Pasco
28.2683,-82.38689,Pasco
28.15494,-82.25367,Pasco
28.21157,-82.20412,Pasco
28.24567,-82.34308,Pasco
28.22372,-82.17148,Pasco
28.01798,-82.38719,Pasco
28.00264,-82.61228,Pasco
28.57056,-82.31015,Pasco
28.01249,-82.44086,Pasco
28.21139,-82.35852,Pasco
28.56461,-82.34649,Pasco
28.36216,-82.36735,Pasco
28.14377,-82.33974,Pasco
28.43172,-82.52757,Pasco
28.20812,-82.23265,Pasco
28.3299,-82.60264,Pasco
28.23936,-82.50543,Pasco
28.29077,-82.4504,Pasco
28.26435,-82.20063,Pasco
28.41902,-82.22793,Pasco
28.05766,-82.42411,Pasco
28.46799,-82.33627,Pasco
28.20285,-82.5481,Pasco
28.43728,-82.47039,Pasco
28.39271,-82.4176,Pasco
28.28318,-82.42277,Pasco
28.18137,-82.19673,Pasco
28.37839,-82.23989,Pasco
28.22432,-82.5173,Pasco
28.25435,-82.56321,Pasco
28.39698,-82.33811,Pasco
28.22662,-82.48571,Pasco
28.35385,-82.54762,Pasco
28.24147,-82.21685,Pasco
28.19324,-82.51391,Pasco
28.65818,-82.74407,Pasco
28.13063,-82.18299,Pasco
28.24143,-82.36852,Pasco
28.60311,-82.54254,Pasco
28.21541,-82.38126,Pasco
28.28916,-82.51506,Pasco
28.28093,-82.62992,Pasco
28.3666,-82.32067,Pasco
28.27691,-82.47201,Pasco
28.37848,-82.51697,Pasco
28.25594,-82.44977,Pasco
28.5105,-82.44704,Pasco
28.28374,-82.46347,Pasco
28.24512,-82.57798,Pasco
28.16857,-82.31697,Pasco
28.21862,-82.42679,Pasco
28.23189,-82.62989,Pasco
28.23354,-82.24024,Pasco
28.24071,-82.53672,Pasco
28.23881,-82.48785,Pasco
28.33268,-82.49887,Pasco
28.28604,-82.5102,Pasco
28.35112,-82.39549,Pasco
28.33027,-82.34946,Pasco
28.28581,-82.26655,Pasco
28.36667,-82.22724,Pasco
28.2886,-82.40109,Pasco
28.20245,-82.43777,Pasco
28.41698,-82.49227,Pasco
28.51338,-82.43633,Pasco
28.52639,-82.58998,Pasco
28.26041,-82.51098,Pasco
28.44452,-82.34818,Pasco
28.28907,-82.50518,Pasco
28.29616,-82.33638,Pasco
28.41951,-82.44853,Pasco
28.23607,-82.4254,Pasco
28.31849,-82.40389,Pasco
28.23515,-82.19111,Pasco
28.21008,-82.22372,Pasco
28.49929,-82.30456,Pasco
28.56799,-82.36052,Pasco
28.25471,-82.5148,Pasco
28.20404,-82.32026,Pasco
28.08827,-82.6434,Pasco
28.51914,-82.29516,Pasco
28.35925,-82.30796,Pasco
28.41072,-82.46672,Pasco
28.08998,-82.25652,Pasco
28.36381,-82.6368,Pasco
28.32035,-82.50703,Pasco
28.2835,-82.4869,Pasco
28.37882,-82.4698,Pasco
28.13484,-82.34376,Pasco
28.36947,-82.64389,Pasco
28.35851,-82.31307,Pasco
28.27819,-82.41316,Pasco
28.1907,-82.69026,Pasco
28.37462,-82.45257,Pasco
28.36143,-82.47357,Pasco
28.26277,-82.41679,Pasco
28.29095,-82.31612,Pasco
28.23938,-82.64655,Pasco
28.32061,-82.62636,Pasco
27.93764,-82.59684,Pasco
28.23728,-82.55382,Pasco
28.08026,-82.47212,Pasco
28.47395,-82.32139,Pasco
28.30118,-82.30828,Pasco
28.23702,-82.56613,Pasco
28.39702,-82.59495,Pasco
28.34776,-82.44367,Pasco
28.24813,-82.5055,Pasco
28.46262,-82.66728,Pasco
28.33847,-82.48127,Pasco
28.19398,-82.43443,Pasco
28.34516,-82.44857,Pasco
28.33504,-82.23768,Pasco
28.21407,-82.38023,Pasco
28.05138,-82.37466,Pasco
28.03303,-82.34972,Pasco
28.23205,-82.41653,Pasco
28.09187,-82.43656,Pasco
28.41783,-82.35136,Pasco
28.29753,-82.44093,Pasco
28.4638,-82.33475,Pasco
28.21066,-82.52292,Pasco
28.20278,-82.4451,Pasco
28.13402,-82.74865,Pasco
28.26878,-82.40384,Pasco
28.32666,-82.28485,Pasco
28.11517,-82.51338,Pasco
28.09373,-82.40485,Pasco
28.28504,-82.50876,Pasco
28.30593,-82.54108,Pasco
28.15385,-82.21399,Pasco
28.41588,-82.46634,Pasco
28.07957,-82.47064,Pasco
28.38212,-82.41571,Pasco
28.44431,-82.26456,Pasco
28.28791,-82.50694,Pasco
28.2293,-82.49913,Pasco
28.42935,-82.50065,Pasco
28.05965,-82.37351,Pasco
28.28585,-82.50681,Pasco
28.01922,-82.27268,Pasco
28.39958,-82.60257,Pasco
28.3217,-82.59497,Pasco
28.10543,-82.74011,Pasco
28.41144,-82.31417,Pasco
28.25569,-82.44856,Pasco
28.55096,-82.54802,Pasco
28.13058,-82.42176,Pasco
28.37858,-82.48245,Pasco
28.09607,-82.54971,Pasco
28.39796,-82.33779,Pasco
28.06109,-82.61483,Pasco
28.15912,-82.44364,Pasco
28.61558,-82.48087,Pasco
28.30888,-82.55399,Pasco
28.6697,-82.52607,Pasco
28.22682,-82.41766,Pasco
28.11062,-82.32435,Pasco
28.29881,-82.56051,Pasco
28.2148,-82.71085,Pasco
28.22056,-82.76527,Pasco
28.23558,-82.51087,Pasco
28.21578,-82.52335,Pasco
28.1796,-82.26353,Pasco
28.50581,-82.46425,Pasco
28.46355,-82.48383,Pasco
28.25675,-82.55852,Pasco
28.39974,-82.35162,Pasco
28.11546,-82.41712,Pasco
28.22607,-82.56897,Pasco
28.29633,-82.71439,Pasco
28.23795,-82.1698,Pasco
28.3623,-82.60239,Pasco
28.37913,-82.42733,Pasco
28.25412,-82.52376,Pasco
28.3001,-82.52471,Pasco
28.27523,-82.33425,Pasco
28.41665,-82.62539,Pasco
28.23302,-82.21021,Pasco
28.55691,-82.38712,Pasco
28.53017,-82.26723,Pasco
28.28113,-82.72547,Pasco
28.29125,-82.62335,Pasco
28.3195,-82.19029,Pasco
28.33556,-82.55228,Pasco
28.13279,-82.7207,Pasco
28.02744,-82.20737,Pasco
28.4224,-82.45874,Pasco
28.27813,-82.44743,Pasco
28.29832,-82.24093,Pasco
28.35579,-82.72349,Pasco
28.45168,-82.71596,Pasco
28.24191,-82.63821,Pasco
28.30577,-82.61977,Pasco
28.10298,-82.58965,Pasco
28.41638,-82.46656,Pasco
28.39541,-82.24548,Pasco
28.33408,-82.35848,Pasco
28.16136,-82.45209,Pasco
28.13572,-82.3608,Pasco
28.42959,-82.30189,Pasco
28.29596,-82.31195,Pasco
28.27922,-82.52029,Pasco
28.37179,-82.33619,Pasco
28.61512,-82.33573,Pasco
28.14257,-82.57987,Pasco
28.11386,-82.42894,Pasco
28.14275,-82.24519,Pasco
28.25831,-82.34823,Pasco
28.32169,-82.39083,Pasco
28.15178,-82.44479,Pasco
28.23889,-82.45448,Pasco
28.31783,-82.34255,Pasco
28.23343,-82.32222,Pasco
28.34708,-82.20566,Pasco
27.8263,-82.5319,Pasco
28.47998,-82.80054,Pasco
28.5123,-82.42824,Pasco
28.00796,-82.33624,Pasco
28.14948,-82.57053,Pasco
28.50944,-82.49533,Pasco
28.16281,-82.15286,Pasco
28.43286,-82.48784,Pasco
28.1871,-82.46917,Pasco
28.52555,-82.5805,Pasco
28.11784,-82.25774,Pasco
28.25966,-82.42563,Pasco
28.37506,-82.49578,Pasco
27.95336,-82.47034,Pasco
28.47747,-82.12934,Pasco
28.28314,-82.4441,Pasco
28.49526,-82.35481,Pasco
28.34224,-82.72302,Pasco
28.24046,-82.40929,Pasco
28.08349,-82.49234,Pasco
28.54432,-82.47677,Pasco
28.09489,-82.70986,Pasco
28.29839,-82.52261,Pasco
28.1758,-82.40747,Pasco
28.34073,-82.41504,Pasco
28.35012,-82.61575,Pasco
28.20841,-82.48664,Pasco
28.2923,-82.29849,Pasco
28.19587,-82.55119,Pasco
28.5127,-82.41734,Pasco
28.10008,-82.48447,Pasco
28.12322,-82.60259,Pasco
28.1092,-82.55382,Pasco
28.59454,-82.2955,Pasco
28.49758,-82.28447,Pasco
28.28071,-82.38231,Pasco
28.3147,-82.59273,Pasco
28.13377,-82.31125,Pasco
28.12577,-82.41127,Pasco
28.39325,-82.33236,Pasco
28.3528,-82.6117,Pasco
28.37728,-82.45977,Pasco
28.16021,-82.72439,Pasco
28.36452,-82.662,Pasco
28.05585,-82.19005,Pasco
28.1282,-82.50006,Pasco
28.31027,-82.42996,Pasco
28.15424,-82.54129,Pasco
28.41521,-82.47987,Pasco
28.29669,-82.74925,Pasco
28.21796,-82.31739,Pasco
28.19572,-82.57607,Pasco
28.35361,-82.35439,Pasco
28.34772,-82.52099,Pasco
28.4072,-82.20706,Pasco
28.46731,-82.66356,Pasco
28.71892,-82.62956,Pasco
28.12469,-82.39647,Pasco
28.28651,-82.38833,Pasco
28.48756,-82.30694,Pasco
28.17223,-82.42969,Pasco
28.4446,-82.28943,Pasco
28.4608,-82.3231,Pasco
28.40123,-82.51343,Pasco
28.1115,-82.3796,Pasco
28.23507,-82.26203,Pasco
28.17522,-82.49451,Pasco
28.23878,-82.30172,Pasco
28.40746,-82.43674,Pasco
28.34176,-82.20909,Pasco
28.04794,-82.33303,Pasco
28.45444,-82.26636,Pasco
28.41476,-82.55067,Pasco
28.22292,-82.34531,Pasco
28.21573,-82.46836,Pasco
28.08475,-82.61052,Pasco
28.34957,-82.50092,Pasco
28.1915,-82.46686,Pasco
28.3431,-82.47736,Pasco
28.32468,-82.42735,Pasco
28.26404,-82.44162,Pasco
28.17312,-82.51173,Pasco
28.0373,-82.6068,Pasco
28.13025,-82.49704,Pasco
28.46164,-82.44129,Pasco
28.32152,-82.57477,Pasco
28.34106,-82.1975,Pasco
28.28752,-82.55794,Pasco
28.13328,-82.4024,Pasco
28.16539,-82.33799,Pasco
28.15524,-82.67682,Pasco
28.36863,-82.625,Pasco
28.38668,-82.29165,Pasco
28.21523,-82.41021,Pasco
28.49908,-82.50647,Pasco
28.52858,-82.48698,Pasco
28.16591,-82.42605,Pasco
28.33219,-82.27779,Pasco
28.42676,-82.38716,Pasco
28.39383,-82.41413,Pasco
28.41327,-82.51418,Pasco
28.14538,-82.41018,Pasco
28.68455,-82.3245,Pasco
28.1999,-82.24067,Pasco
28.03338,-82.47602,Pasco
28.35683,-82.53627,Pasco
28.21503,-82.46431,Pasco
28.22242,-82.55213,Pasco
28.14496,-82.66309,Pasco
28.1618,-82.45452,Pasco
28.44391,-82.53487,Pasco
28.12673,-82.21042,Pasco
28.13651,-82.42647,Pasco
28.1661,-82.54281,Pasco
28.35528,-82.37405,Pasco
28.48175,-82.34437,Pasco
28.32203,-82.35069,Pasco
28.15268,-82.2669,Pasco
28.37617,-82.36996,Pasco
28.38559,-82.6516,Pasco
28.13785,-82.42108,Pasco
28.32073,-82.35777,Pasco
28.31524,-82.46639,Pasco
28.47986,-82.39001,Pasco
28.40677,-82.26909,Pasco
28.48075,-82.39457,Pasco
28.40379,-82.40196,Pasco
28.45337,-82.11387,Pasco
28.15058,-82.54764,Pasco
28.52647,-82.41338,Pasco
28.23852,-82.53926,Pasco
28.43405,-82.35987,Pasco
28.58711,-82.45304,Pasco
28.42893,-82.20349,Pasco
28.09495,-82.59063,Pasco
28.33881,-82.52188,Pasco
28.23973,-82.53451,Pasco
28.27885,-82.56928,Pasco
28.117,-82.38492,Pasco
28.31785,-82.30002,Pasco
28.37464,-82.37937,Pasco
28.40766,-82.57082,Pasco
28.22872,-82.40069,Pasco
28.43369,-82.34754,Pasco
28.26969,-82.46664,Pasco
28.33573,-82.60536,Pasco
28.42134,-82.32956,Pasco
28.43285,-82.29794,Pasco
28.4427,-82.70942,Pasco
28.33221,-82.64447,Pasco
28.16376,-82.45899,Pasco
28.46918,-82.39264,Pasco
28.3331,-82.18466,Pasco
28.33447,-82.57581,Pasco
28.10068,-82.56483,Pasco
28.316,-82.66031,Pasco
28.36267,-82.39583,Pasco
28.19704,-82.42511,Pasco
28.37386,-82.53037,Pasco
28.40479,-82.54249,Pasco
28.38401,-82.23156,Pasco
28.34605,-82.62211,Pasco
28.31269,-82.42841,Pasco
28.17685,-82.62011,Pasco
28.24543,-82.31583,Pasco
28.41696,-82.26842,Pasco
28.29359,-82.15906,Pasco
28.179,-82.37696,Pasco
28.26545,-82.22673,Pasco
28.30461,-82.58759,Pasco
28.33458,-82.60045,Pasco
28.17527,-82.30753,Pasco
28.2971,-82.31765,Pasco
28.17507,-82.25456,Pasco
28.27493,-82.7199,Pasco
28.17191,-82.63984,Pasco
28.09067,-82.367,Pasco
28.35229,-82.35551,Pasco
28.19457,-82.36397,Pasco
28.09007,-82.50905,Pasco
28.2773,-82.52156,Pasco
28.31437,-82.44325,Pasco
28.36737,-82.3966,Pasco
28.43661,-82.50867,Pasco
28.39317,-82.40032,Pasco
28.33476,-82.42088,Pasco
27.99162,-82.1658,Pasco
28.16911,-82.55389,Pasco
28.25391,-82.62733,Pasco
28.54966,-82.52862,Pasco
28.20221,-82.55864,Pasco
28.3625,-82.24039,Pasco
28.339,-82.55071,Pasco
28.48916,-82.39945,Pasco
28.19669,-82.4503,Pasco
28.31878,-82.4061,Pasco
28.30023,-82.43658,Pasco
28.56638,-82.03478,Pasco
28.32474,-82.57116,Pasco
28.14982,-82.32372,Pasco
28.06776,-82.466,Pasco
28.35648,-82.41402,Pasco
28.24213,-82.1772,Pasco
28.41386,-82.50733,Pasco
28.41201,-82.4663,Pasco
28.22617,-82.49828,Pasco
28.4691,-82.51994,Pasco
28.2898,-82.29413,Pasco
28.34349,-82.40562,Pasco
28.20486,-82.10669,Pasco
28.41702,-82.7787,Pasco
28.4865,-82.62391,Pasco
28.1038,-82.5398,Pasco
28.47987,-82.47896,Pasco
28.33012,-82.67881,Pasco
28.4538,-82.47821,Pasco
28.11563,-82.39355,Pasco
28.37005,-82.42784,Pasco
28.48467,-82.35654,Pasco
28.51482,-82.44783,Pasco
28.31567,-82.31642,Pasco
28.46569,-82.48763,Pasco
28.56967,-82.4235,Pasco
28.30069,-82.37682,Pasco
28.17763,-82.67538,Pasco
28.59397,-82.28781,Pasco
28.16787,-82.4204,Pasco
28.38916,-82.50978,Pasco
28.50494,-82.51072,Pasco
28.44191,-82.53015,Pasco
28.37253,-82.21837,Pasco
28.36784,-82.5098,Pasco
28.3317,-82.33635,Pasco
28.23879,-82.49647,Pasco
28.55197,-82.24023,Pasco
28.20515,-82.62852,Pasco
28.11647,-82.59941,Pasco
28.25939,-82.45083,Pasco
28.10212,-82.41789,Pasco
27.88484,-82.42,Pasco
28.52992,-82.61376,Pasco
27.88821,-82.41618,Pasco
28.4002,-82.4984,Pasco
28.33271,-82.25538,Pasco
28.54158,-82.35448,Pasco
28.12325,-82.41577,Pasco
28.15696,-82.44222,Pasco
28.26548,-82.52165,Pasco
28.51896,-82.47256,Pasco
28.08822,-82.38573,Pasco
28.39811,-82.4327,Pasco
28.18919,-82.50183,Pasco
28.2158,-82.51217,Pasco
28.19964,-82.47161,Pasco
28.10612,-82.40471,Pasco
28.18812,-82.31458,Pasco
28.35452,-82.22467,Pasco
28.10491,-82.2382,Pasco
28.28333,-82.3515,Pasco
28.42723,-82.30255,Pasco
28.30881,-82.375,Pasco
28.28689,-82.33595,Pasco
28.17248,-82.38215,Pasco
28.52013,-82.15308,Pasco
28.45274,-82.23103,Pasco
28.37488,-82.2893,Pasco
28.57814,-82.44776,Pasco
28.07295,-82.46435,Pasco
28.3266,-82.55782,Pasco
28.12871,-82.5105,Pasco
28.12411,-82.30949,Pasco
28.54377,-82.34342,Pasco
28.10057,-82.41039,Pasco
28.17727,-82.4,Pasco
28.18229,-82.29945,Pasco
28.40043,-82.48585,Pasco
28.37214,-82.43096,Pasco
28.54702,-82.71192,Pasco
28.35904,-82.26225,Pasco
28.24755,-82.51137,Pasco
28.32535,-82.57152,Pasco
28.22327,-82.58646,Pasco
28.27461,-82.73915,Pasco
28.2138,-82.36014,Pasco
28.24587,-82.4989,Pasco
28.42855,-82.21438,Pasco
28.19458,-82.26769,Pasco
28.04968,-82.56095,Pasco
28.37662,-82.40315,Pasco
28.31703,-82.31633,Pasco
28.27101,-82.33096,Pasco
28.23008,-82.52973,Pasco
28.03189,-82.34328,Pasco
28.1759,-82.29592,Pasco
28.44439,-82.47177,Pasco
28.31248,-82.41171,Pasco
28.27068,-82.64858,Pasco
28.50674,-82.5212,Pasco
28.37571,-82.39834,Pasco
28.34142,-82.40869,Pasco
28.43043,-82.56451,Pasco
28.44187,-82.41628,Pasco
28.30561,-82.49936,Pasco
28.29351,-82.35718,Pasco
28.13241,-82.68604,Pasco
28.26071,-82.3396,Pasco
28.52382,-82.29409,Hernando
28.71682,-82.2903,Hernando
28.73573,-82.42811,Hernando
28.6286,-82.54253,Hernando
28.23505,-82.41095,Hernando
28.46662,-82.48434,Hernando
28.25927,-82.3514,Hernando
28.53559,-82.53148,Hernando
28.42025,-82.55833,Hernando
28.45753,-82.5775,Hernando
28.38902,-82.48539,Hernando
28.51909,-82.35602,Hernando
28.34807,-82.51394,Hernando
28.45215,-82.41875,Hernando
28.55366,-82.35727,Hernando
28.78242,-82.45987,Hernando
28.62413,-82.55071,Hernando
28.54465,-82.45699,Hernando
28.8188,-82.59789,Hernando
28.54378,-82.45765,Hernando
28.46873,-82.41735,Hernando
28.56172,-82.44554,Hernando
28.47262,-82.37111,Hernando
28.44742,-82.50503,Hernando
28.66253,-82.29086,Hernando
28.46922,-82.38464,Hernando
28.54967,-82.33368,Hernando
28.57349,-82.25466,Hernando
28.74545,-82.57776,Hernando
28.52046,-82.55081,Hernando
28.55022,-82.67989,Hernando
28.35748,-82.3366,Hernando
28.60123,-82.36883,Hernando
28.45053,-82.58718,Hernando
28.53658,-82.29268,Hernando
28.56912,-82.43786,Hernando
28.70251,-82.41406,Hernando
28.58202,-82.40829,Hernando
28.53693,-82.26962,Hernando
28.54737,-82.54718,Hernando
28.64247,-82.34545,Hernando
28.50292,-82.3724,Hernando
28.69026,-82.86556,Hernando
28.35131,-82.41154,Hernando
28.4474,-82.25594,Hernando
28.59921,-82.47229,Hernando
28.56747,-82.50597,Hernando
28.48233,-82.44526,Hernando
28.68135,-82.6472,Hernando
28.58913,-82.5144,Hernando
28.57042,-82.55097,Hernando
28.5774,-82.58973,Hernando
28.55754,-82.4915,Hernando
28.3585,-82.40939,Hernando
28.21977,-82.50546,Hernando
28.37964,-82.4289,Hernando
28.51934,-82.36115,Hernando
28.53555,-82.48577,Hernando
28.69559,-82.51624,Hernando
28.55641,-82.28742,Hernando
28.64009,-82.22007,Hernando
28.61555,-82.52409,Hernando
28.68996,-82.3484,Hernando
28.52695,-82.39465,Hernando
28.55003,-82.39973,Hernando
28.56395,-82.47572,Hernando
28.76434,-82.4048,Hernando
28.39901,-82.43478,Hernando
28.5238,-82.42212,Hernando
28.58903,-82.41568,Hernando
28.35449,-82.64972,Hernando
28.72947,-82.46322,Hernando
28.72191,-82.39616,Hernando
28.4955,-82.66431,Hernando
28.62195,-82.39741,Hernando
28.77189,-82.4845,Hernando
28.56921,-82.67878,Hernando
28.48657,-82.43024,Hernando
28.51755,-82.56575,Hernando
28.73155,-82.26608,Hernando
28.43075,-82.44803,Hernando
28.50815,-82.28034,Hernando
28.58873,-82.38773,Hernando
28.44686,-82.29937,Hernando
28.52383,-82.23459,Hernando
28.69219,-82.53877,Hernando
28.62376,-82.43055,Hernando
28.53322,-82.36927,Hernando
28.55692,-82.4566,Hernando
28.48358,-82.55007,Hernando
28.56927,-82.43838,Hernando
28.69018,-82.6239,Hernando
28.57361,-82.26714,Hernando
28.47796,-82.58626,Hernando
28.44788,-82.36423,Hernando
28.40679,-82.45764,Hernando
28.47903,-82.52963,Hernando
28.52294,-82.50532,Hernando
28.51552,-82.46653,Hernando
28.59254,-82.51487,Hernando
28.61694,-82.51803,Hernando
28.50505,-82.45494,Hernando
28.35234,-82.55934,Hernando
28.47917,-82.58376,Hernando
28.53198,-82.54872,Hernando
28.44974,-82.33706,Hernando
28.81198,-82.33973,Hernando
28.59607,-82.324,Hernando
28.59802,-82.49154,Hernando
28.57349,-82.50064,Hernando
28.29322,-82.56181,Hernando
28.45969,-82.40148,Hernando
28.5018,-82.67777,Hernando
28.55654,-82.42531,Hernando
28.65309,-82.41592,Hernando
28.84926,-82.56496,Hernando
28.71938,-82.34856,Hernando
28.48312,-82.4755,Hernando
28.46972,-82.47499,Hernando
28.50639,-82.51383,Hernando
28.55937,-82.58533,Hernando
28.69607,-82.35375,Hernando
28.47587,-82.35561,Hernando
28.43278,-82.67587,Hernando
28.5981,-82.39387,Hernando
28.47054,-82.39633,Hernando
28.79722,-82.0955,Hernando
28.45437,-82.42048,Hernando
28.41134,-82.11739,Hernando
28.50726,-82.35594,Hernando
28.57143,-82.5879,Hernando
28.53497,-82.62379,Hernando
28.48257,-82.49244,Hernando
28.58722,-82.73488,Hernando
28.55206,-82.15109,Hernando
28.44484,-82.42057,Hernando
28.5088,-82.80149,Hernando
28.43955,-82.5427,Hernando
28.66249,-82.46424,Hernando
28.53334,-82.37854,Hernando
28.57563,-82.47996,Hernando
28.64085,-82.62653,Hernando
28.53504,-82.30835,Hernando
28.30104,-82.55567,Hernando
28.57891,-82.43228,Hernando
28.5193,-82.40798,Hernando
28.45273,-82.34149,Hernando
28.58356,-82.24036,Hernando
28.66244,-82.39326,Hernando
28.73135,-82.55719,Hernando
28.52452,-82.67177,Hernando
28.66533,-82.25985,Hernando
28.50126,-82.60727,Hernando
28.69611,-82.54921,Hernando
28.49896,-82.27372,Hernando
28.51659,-82.48256,Hernando
28.75503,-82.3885,Hernando
28.43125,-82.27786,Hernando
28.3493,-82.33809,Hernando
28.61931,-82.52333,Hernando
28.46575,-82.5946,Hernando
28.76921,-82.44494,Hernando
28.48369,-82.39056,Hernando
28.70576,-82.42142,Hernando
28.64434,-82.34456,Hernando
28.56711,-82.42169,Hernando
28.54604,-82.58007,Hernando
28.40669,-82.40547,Hernando
28.47428,-82.46255,Hernando
28.53003,-82.3426,Hernando
28.59388,-82.42292,Hernando
28.52533,-82.4767,Hernando
28.51887,-82.4298,Hernando
28.35138,-82.46239,Hernando
28.60447,-82.41242,Hernando
28.42962,-82.51095,Hernando
28.51393,-82.52534,Hernando
28.41276,-82.59146,Hernando
28.5611,-82.41336,Hernando
28.57791,-82.56545,Hernando
28.60658,-82.48405,Hernando
28.50004,-82.57196,Hernando
28.49837,-82.37325,Hernando
28.53774,-82.4749,Hernando
28.43888,-82.12236,Hernando
28.28594,-82.70538,Hernando
28.49649,-82.43587,Hernando
28.7746,-82.39783,Hernando
28.5964,-82.34872,Hernando
28.5715,-82.69657,Hernando
28.59084,-82.43371,Hernando
28.82253,-82.54724,Hernando
28.71214,-82.62458,Hernando
28.74547,-82.44396,Hernando
28.66128,-82.37484,Hernando
28.64201,-82.4482,Hernando
28.48063,-82.47932,Hernando
28.46738,-82.47364,Hernando
28.36533,-82.43916,Hernando
28.67825,-82.31457,Hernando
28.71897,-82.44155,Hernando
28.54135,-82.49088,Hernando
28.60748,-82.37323,Hernando
28.60092,-82.6228,Hernando
28.72674,-82.40222,Hernando
28.67987,-82.45372,Hernando
28.52842,-82.22556,Hernando
28.43055,-82.66426,Hernando
28.80149,-82.43091,Hernando
28.50817,-82.53079,Hernando
28.31726,-82.23406,Hernando
28.64538,-82.39829,Hernando
28.65979,-82.57067,Hernando
28.61547,-82.32863,Hernando
28.2932,-82.38789,Hernando
28.6504,-82.44772,Hernando
28.45285,-82.48003,Hernando
28.50456,-82.4161,Hernando
28.49562,-82.36751,Hernando
28.49728,-82.5229,Hernando
28.70139,-82.47945,Hernando
28.62433,-82.61699,Hernando
28.74403,-82.63571,Hernando
28.57173,-82.48717,Hernando
28.46767,-82.4932,Hernando
28.70945,-82.24959,Hernando
28.53137,-82.50325,Hernando
28.33277,-82.25247,Hernando
28.43101,-82.5701,Hernando
28.57268,-82.37118,Hernando
28.74431,-82.19687,Hernando
28.65121,-82.5181,Hernando
28.48053,-82.4816,Hernando
28.65734,-82.34446,Hernando
28.63465,-82.68923,Hernando
28.49149,-82.28374,Hernando
28.4955,-82.46972,Hernando
28.88994,-82.46895,Hernando
28.73224,-82.23752,Hernando
28.65174,-82.51262,Hernando
28.28412,-82.56393,Hernando
28.63784,-82.38837,Hernando
28.70184,-82.59381,Hernando
28.58413,-82.70806,Hernando
28.45318,-82.39595,Hernando
28.29595,-82.36118,Hernando
28.78151,-82.63377,Hernando
28.52868,-82.25206,Hernando
28.62058,-82.41192,Hernando
28.57301,-82.62599,Hernando
28.54344,-82.30431,Hernando
28.57052,-82.37268,Hernando
28.51623,-82.56544,Hernando
28.50782,-82.58742,Hernando
28.39516,-82.46241,Hernando
28.53232,-82.57379,Hernando
28.64422,-82.57272,Hernando
28.6115,-82.3997,Hernando
28.76158,-82.41861,Hernando
28.65554,-82.45096,Hernando
28.38973,-82.35646,Hernando
28.76321,-82.47504,Hernando
28.81335,-82.34821,Hernando
28.80212,-82.48192,Hernando
28.45295,-82.45323,Hernando
28.47213,-82.43599,Hernando
28.53076,-82.44009,Hernando
28.5491,-82.57788,Hernando
28.49594,-82.30644,Hernando
28.55232,-82.62224,Hernando
28.31597,-82.49901,Hernando
28.59373,-82.60281,Hernando
28.34373,-82.39214,Hernando
28.94649,-82.35449,Hernando
28.43941,-82.47424,Hernando
28.54562,-82.61388,Hernando
28.3901,-82.47727,Hernando
28.65561,-82.4294,Hernando
28.47732,-82.39836,Hernando
28.62307,-82.5789,Hernando
28.41264,-82.38193,Hernando
28.69748,-82.41095,Hernando
28.70269,-82.28249,Hernando
28.37507,-82.40209,Hernando
28.71923,-82.32284,Hernando
28.73269,-82.5311,Hernando
28.64249,-82.36607,Hernando
28.48762,-82.43693,Hernando
28.39886,-82.56271,Hernando
28.59964,-82.33278,Hernando
28.5599,-82.27437,Hernando
28.74021,-82.57892,Hernando
28.54773,-82.52092,Hernando
28.65961,-82.3731,Hernando
28.46396,-82.34819,Hernando
28.4002,-82.31748,Hernando
28.26486,-82.48167,Hernando
28.47434,-82.37821,Hernando
28.59056,-82.72518,Hernando
28.39721,-82.53105,Hernando
28.70324,-82.26262,Hernando
28.64252,-82.28782,Hernando
28.46887,-82.40959,Hernando
28.57536,-82.59066,Hernando
28.5176,-82.50318,Hernando
28.61519,-82.40006,Hernando
28.49364,-82.52436,Hernando
28.33002,-82.39886,Hernando
28.54749,-82.46351,Hernando
28.62604,-82.51994,Hernando
28.44338,-82.53285,Hernando
28.51842,-82.43367,Hernando
28.48669,-82.51333,Hernando
28.39912,-82.50932,Hernando
28.34861,-82.53995,Hernando
28.62534,-82.43926,Hernando
